comment,user,content,now_time,id,assist,transmit,url
,感觉今天我要红_,"【12.8】萱草旗舰店-暖宝宝贴20片       反馈蛮好的，小仙女可以多入点[二哈][二哈]图案也萌萌哒~,领券&下单:,",2017年11月26日 09:56,FwQfgBUDO,0,,https://weibo.cn/comment/FwQfgBUDO?uid=3862974123&rl=1
,悠悠微博世界,"我家宝宝会叫爸爸了，前两天就开始一直爸爸爸爸...早上叫妈妈了，宝贝，妈妈爱你！ ,",2017年11月26日 09:56,FwQfgjjsJ,0,,https://weibo.cn/comment/FwQfgjjsJ?uid=1890620924&rl=1
,打折菌,"易暖堂旗 舰 店 七彩迷你暖手宝宝  ￥5.1  ，小小的一个很容易携带，发热时间长达8个小时哦~,领券下单：,",2017年11月26日 09:57,FwQfI6AU2,2,,https://weibo.cn/comment/FwQfI6AU2?uid=6012224021&rl=1
24,贝拉米有机,",宝宝天生味蕾敏感，更需悉心呵护。高品质食物本身对宝宝而言就是大自然的馈赠。如有机食物般无额外添加的天然辅食，才是对宝宝最负责的美味。戳链接 , 感受蜜糖辣妈有机生活的一天，更多宝宝有机美味戳这里哦～, ,让宝宝吃最健康的有机食品，这样很棒。,贝拉米绝对值得信赖呀！,回复,:还需要靠谱小澳代嘛[爱你],回复,:还需要靠谱小澳代嘛[污],[笑cry]美女的气质也不错，太漂亮了,宝宝健康了就是我们全家的愿望。,[羞嗒嗒]营养高了，就有抵抗力了。,高品质的食物对宝宝来说真的很重要。,你的视频真的很美，很漂亮哦，太好看了。,美女拍的视频不错，我好喜欢哦",2017年11月23日 13:07,FwpcVu7DH,1,7937,https://weibo.cn/comment/FwpcVu7DH?rl=1
1,凡正青春,", 阳光真好！ , ,你好，你在微博里提到的,已升级为超级话题，进超话和其他小伙伴一起聊聊吧~~戳→ →",2017年11月26日 09:57,FwQfudrYE,0,,https://weibo.cn/comment/FwQfudrYE?uid=2405474603&rl=1
1,进击白菜菌,"回头客，原味华夫饼480g【16.8】,他家的华夫饼也发过好几次，反馈挺好的。是独立小包装的，早上来不及吃早饭的宝宝们出门的时候带两个就好了[笑哈哈] ,￥9Hev07wHLJy￥",2017年11月26日 09:57,FwQfI6Aeg,0,,https://weibo.cn/comment/FwQfI6Aeg?uid=5329829695&rl=1
1419,新浪浙江,"【宁波爆炸 疑似庄桥附近工地发生事故[吃惊]】,据网友爆料，早上8:55一声巨响，宁波庄桥附近发生爆炸，多名网友表示震撼强烈，伤亡不明。 [话筒]不传谣，不造谣，请官方核实。 愿平安！, , ,  ,回复,:复制粘贴抢热门，一场狂欢而已。,又是庄桥？？？,回复,:我觉得大家都是善良的，所以不要互喷啦～愿平安，愿真相, ,回复,:为了孩子  只能这样,为了孩子好，就不要这样发三色，这样会让本来支持的人，因为你们的不分场合而反感，人命关天！,回复,:什么时候该做什么说什么我想你一定知道   说者无心听者有意    希望一切平安才好,[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯]🌕🔵[红灯],回复,:我他妈就是给你顶上去 看你是真的还是造谣,天呐，距离爆点另一个角落的我被爆炸声震醒,回复,:难道查案一定要放到微博上来查吗，查案不需要时间不需要线索吗，还是看你们这种键盘名探的头头是道的分析就可以去拉人了？真是可笑。",2017年11月26日 09:39,FwQ8d0QIK,1447,366,https://weibo.cn/comment/FwQ8d0QIK?rl=1
,平凡亦可丶y,"非常棒！大提琴+钢琴版《Perfect》by Ed Sheeran！夫妻还秀了他们的宝宝，非常有爱..[心] ,（上,看我的最新短视频，下载秒拍->,）",2017年11月26日 09:57,FwQfwiBIL,1,,https://weibo.cn/comment/FwQfwiBIL?uid=2507387457&rl=1
4,hohoqan,"这两张连起来看大概是“开小差被老师发现假装坐好还是被点名罚站的季白”[二哈] ,哎呀这不是我同桌嘛[并不简单][并不简单][并不简单],第二张是被点名起来回答问题一脸懵逼向同桌求助无果尴尬而不失礼貌的微笑[doge][doge][doge][doge][doge], , 太，太，太不好意思了！[害羞][害羞][害羞]！,[笑而不语]",2017年11月26日 09:42,FwQ9CqBIN,21,12,https://weibo.cn/comment/FwQ9CqBIN?rl=1
9,噓-為你清唱,"我们可爱的旦旦[亲亲] ,高级黑[笑而不语]//,:这么看腿还挺长[笑而不语],微笑[微笑] 白眼,还是腿短[色][哈哈][污]🤗,旦旦姐姐 あにはさよう,这么看腿还挺长[笑而不语],回复,:日本王子动物园,这个宝宝在哪里呀,怎麼感覺相一位慈祥的大叔?,像小宝宝[亲亲]",2017年11月26日,FwPbvqnGB,69,7,https://weibo.cn/comment/FwPbvqnGB?rl=1
,L艾小珍,百天，不知不觉真快，也痛了3个月，就这样熬过来了，带宝宝虽然辛苦但每每看见他对我笑，对我哭心里感觉他真的很需要我，宝宝麻麻希望你越来越好，一直都开开心心的[爱你],2017年11月26日 09:56,FwQf8mhHa,0,,https://weibo.cn/comment/FwQf8mhHa?uid=3069644575&rl=1
,碧缇福美牙仪护眼仪蓉姐,"🍥【来自丽丽的反馈】,根据不同人的吸收 可以很明显的看得出来使用了一周的效果还不是很明显～使用了十二次后的效果就已经很明显了！所以很多顾客宝宝一定不能着急[瑜伽二]美牙仪是因人而异所以跟吸收有很多的关系",2017年11月26日 09:56,FwQfapsgM,0,,https://weibo.cn/comment/FwQfapsgM?uid=5092731921&rl=1
53,颖梦忆晓,", [心],  [心][心][心],早安贴[心],超级期待大年初一[心][心][心],西游记女儿国[爱你],还有明丫和零钱宝宝[心],虫子们早上好[笑而不语], , 你最棒[太开心],元气满满的一天 ,早晓,亲亲 ,挑眉 ,么么哒,早安,[心],二哥, [天使],  [天使] ,  [天使],  [天使] ,  [天使] ,  [天使],  [天使] ,  [天使] ,  [天使],  [天使] ,  [天使] ,  [天使],  [天使] ,  [天使] ,  [天使],  [天使] ,  [天使] ,  [天使],  [天使] ,[天使],么么哒 , , 🌼, , , , , , , , , , , , , , , , ,早啊",2017年11月26日 09:57,FwQfzytA2,23,1,https://weibo.cn/comment/FwQfzytA2?uid=3978840173&rl=1
,戴着氧气罩de珊蒂师太,",赵丽颖 影视剧角色混剪惊艳亮相，颖宝宝哪个角色让你心动 [爱你] [亲亲] ,",2017年11月26日 09:56,FwQfm0mXi,1,,https://weibo.cn/comment/FwQfm0mXi?uid=5870219283&rl=1
,大侦探夏洛克福尔摩斯,"风寒、积食，发低烧喝它立竿见影或者滴在宝宝肚脐两滴！[心] , ,",2017年11月26日 09:57,FwQfmv59G,0,1,https://weibo.cn/comment/FwQfmv59G?uid=3962101535&rl=1
,等浅浅的笑,"【做对这几点，男人才会跟你发展长期关系】来信一：签姐啊！我这段时间经常看你的文章，学会了很多话术技巧，并且运用了一些在他身上，他好像对我有点兴趣了。我现在有个疑… , (分享自,",2017年11月26日 09:57,FwQfptnpK,0,,https://weibo.cn/comment/FwQfptnpK?uid=1662996244&rl=1
,菩提无语100,"上VV直播，为[谜尚۞ 婉儿]宝宝捧场冲人气啦！ ,",2017年11月26日 09:58,FwQfUd1cV,0,,https://weibo.cn/comment/FwQfUd1cV?uid=5465669099&rl=1
,星相师黑豹神,",[11月26日周日]适合自拍的一天。近来天蝎宝宝们的心情一定很好吧，我见到了身边的天蝎宝宝们最近心情好的不得了，工作依然繁忙，压力依然很大，但她们依然会努力好好打扮自己。这就是金星的作用，今天金星位于南北交点的T型格局顶点，适合每一个人好好趁着周日来爱自己。只是有些宝宝若没有提前预约过自己的美容美发项目，最好还是提前打电话询问一下哦，这样的话，即便不能去美容院之类的地方也可以选择在家里好好休息一下。周末愉快！",2017年11月26日 09:58,FwQfUcD0r,0,,https://weibo.cn/comment/FwQfUcD0r?uid=1294892334&rl=1
,悠悠爱擎天柱,"高中老同学临时又凑了个饭局，在汉厨吃湖北菜。三个小宝宝也去了，竟然都是热干面爱好者[坏笑][坏笑]有个小男孩爱上了甜甜圈（面窝）[挤眼][挤眼],回家后告诉宝爸，大宝小宝都没怎么吃过湖北餐馆，要不要加强一下？宝爸不以为然，说湖北没几个菜，主要是小吃。因为湖北餐馆的环境实在不好，我矛盾斗争了半天，还是决定放弃。尤其是人少的时候，只能坐小桌，桌间距离近，真担心上菜安全问题。哎，算了……,高大上的湘鄂情怎么就倒了呢？",2017年11月26日 09:56,FwQfi5RAx,0,,https://weibo.cn/comment/FwQfi5RAx?uid=1424319487&rl=1
,前世是睡猫,"“爸爸画画吧”,“画什么啊？”,“画小熊吧”,“还画小熊，都画恶心了。”,今天宝宝有新主角啦，米亚，爸爸不用画小熊啦[偷笑]",2017年11月26日 09:57,FwQfJA3Db,0,,https://weibo.cn/comment/FwQfJA3Db?uid=1403475573&rl=1
20,不愁人超OK,", [鲜花], ,比星河更耀眼，比繁花更生动, ,顶级迷人了,轻点好 我以后一把抱起你就走哈哈哈哈,这腿从小就是好腿，从小就又细又直又长，这袜子倒是真长，坚决不露肉啊[挤眼], ,[心],9p的腿[小黄人惊讶] ,太可爱了[兔子],每次捂脸笑我都想啾一口[爱你][爱你][爱你],为马腿打电话！真的又直又长[爱心]️,hhhh努力了努力了[允悲],少年，好腿啊[跪了]",2017年11月24日 22:57,FwCuPdbvQ,182,321,https://weibo.cn/comment/FwCuPdbvQ?rl=1
,中外麻豆屋,", 上周四感恩节哇[太开心]谢谢大家一路的陪伴[心]最近很喜欢混血宝宝哇，特别是Daniel和Camilla这一对兄妹呀[亲亲]舔屏时间到！混血就混血了，怎么还是两个呢[笑cry]骗我生龙凤胎[偷笑]以后也想有一对这样甜甜的宝贝呀[挤眼]我们Camilla是鬼马小精灵啊，超级好看的妹妹[爱你]第一张很适合当头像[good]",2017年11月26日 09:56,FwQfjhKuq,1,,https://weibo.cn/comment/FwQfjhKuq?uid=6058454229&rl=1
,兔宝宝官方微博,【NEW】兔宝宝封边热熔胶震撼上市了！,2017年11月26日 09:58,FwQfUuDDQ,0,,https://weibo.cn/comment/FwQfUuDDQ?uid=1801644712&rl=1
,我要改个名字不能让人知道我,身上贴了3个暖宝宝 烫到龇牙咧嘴🙃,2017年11月26日 09:57,FwQfL316S,0,,https://weibo.cn/comment/FwQfL316S?uid=5882329491&rl=1
28,DoraPE,"日标90白鹅绒检测报告…,今年派克款、后面要上的粉的面包鹅绒服、宝宝款、涉及到的羽绒服我们均采用日标白鹅绒来充绒！,绒子检测我们做的90，报告是92，所有项目符合标准…鹅绒里面日标也是级别最好的，因为今年的绒非常贵，检测出来给大家看也是去年我真的有答应大家今年要做最高级别的日标的白鹅绒…从去年大家提出到今年的兑现[作揖],btw：白鹅绒也分日标、欧标、国标（日标是最好的级别）,回复,:[允悲]哈哈哈…鹅绒被很轻……你们可以看看商场买买…或者tb嗖嗖估计会蛮贵的,回复,:现在他们有专人督促团…每日固定一催[允悲],等着呢我 做不做鹅绒马甲[挤眼][挤眼],回复,:[允悲]哈哈哈…鹅绒被很轻……你们可以看看商场买买…或者tb嗖嗖估计会蛮贵的,回复,:好的哦谢谢回复,回复,:你骗人上次说12月底争取的  不爱你了 你忍心看我们在北风中冻僵嘛, [笑cry][笑cry],回复,:我家女儿不是很白，穿红色羽绒服会好看吗？[嘻嘻],亲爱的, 羊绒羊毛能不能放到洗衣机脱水啊,几年默默潜水,做个鹅绒被吧 最近棉被压的我整晚睡不好[泪],回复,:现在他们有专人督促团…每日固定一催[允悲],不用检测都无条件相信你的",2017年11月26日 09:56,FwQfhudPC,7,,https://weibo.cn/comment/FwQfhudPC?uid=1775806391&rl=1
,小7妹_MiMiMi,"阳哥给宝宝做的.[心] ,",2017年11月26日 09:58,FwQfMdRKx,0,,https://weibo.cn/comment/FwQfMdRKx?uid=5394845002&rl=1
2,搭配一姐,"9点50预告   券来啦,佳斯纳斯毛呢大衣  券后138  很多宝宝要的毛呢大衣又来一款好看的 ,有没有长款针织外套亲,领券&下单：",2017年11月26日 09:56,FwQfcuFCD,34,,https://weibo.cn/comment/FwQfcuFCD?uid=3860310058&rl=1
,爱吃火红橙子的月儿,不要乱摸人家啦，宝宝生气了，宝宝气鼓鼓！[喵喵],2017年11月26日 09:57,FwQfAp0Mw,0,,https://weibo.cn/comment/FwQfAp0Mw?uid=5290196281&rl=1
,烊烊牌长生果子,", 给我们烊宝宝, 的歌曲疯狂打榜 ,",2017年11月26日 09:57,FwQfCte0P,0,,https://weibo.cn/comment/FwQfCte0P?uid=3634118390&rl=1
53,城堡堡宝宝,"许 愿 瓶 兔 头[兔子],绀色高腰jsk[星光],车专➕关，12.30 chou一位送蝴蝶结衬衫「,」, ,求耳朵链接！,想问下p7-9的假发！！超美好！,转发微博,我也买了昨夜星辰配许愿瓶，宝宝和我想到一块去了[ok],漂亮的裙子呢, ,贼好看,哇哦⊙∀⊙！,绀色好好看(●◡●)ﾉ,好好好看！,兔耳KC好可爱,好看[爱你],买了衬衫的我不知道为什么还要转[喵喵]",2017年11月25日 21:44,FwLrLFOth,128,462,https://weibo.cn/comment/FwLrLFOth?rl=1
6,晴格格格格格格哒,"很疼吧 [伤心],如果疼痛守恒的话 可不可以让我替你分担,想 给你力量 ,东东可能连场比赛肩部有点反应 拉伸的时候会有些疼 队医大叔一直在旁边 大家不要担心[心],孩子咋看着很疼啊，心疼[失望],小胖儿咋了？普通训练的拉伸有这么痛苦吗[抓狂]……[可怜],他怎么了呢？,图🈲️二传二改🈲️一切 生气会打人的,  心疼小胖子[允悲]",2017年11月25日 23:07,FwLZw74Fx,31,15,https://weibo.cn/comment/FwLZw74Fx?rl=1
25317,林珊珊_Sunny,"宠粉狂魔再次上线[害羞],我知道你们最喜欢手机，嘻嘻嘻，所以直接一点！,记得关注我和, 12.12开哦！,具体规则见图五（用了大白的照片你们就一定会仔细看[doge]） ,[太开心][太开心][太开心] 赞我 让我双十二教师资格证也过吧[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],1212,12.12过生日 会有好运吗。[抱抱][抱抱][抱抱], 想要爱疯X能不能中啊, ,转发微博,转起来[鼓掌][鼓掌],我来啦！, , ,  我需要一个美图t8[鼓掌][鼓掌][鼓掌][苹果]我也不介意你看着给吧[允悲][允悲][允悲],想[红中]️！,[可爱][可爱][可爱][可爱][可爱],珊珊，啦咯啦咯啦咯,回复,:[太阳][太阳][太阳],  ,  ,",2017年11月25日 20:02,FwKMwye2W,18025,96082,https://weibo.cn/comment/FwKMwye2W?rl=1
,佛山市图书馆,懒惰的人还在睡觉，勤快的宝宝已经在图书馆提升自我了，你是哪一种呢？ [喵喵][doge][喵喵][doge],2017年11月26日 09:57,FwQftlQFZ,0,,https://weibo.cn/comment/FwQftlQFZ?uid=1294026141&rl=1
,贝贝贝贝么么哒,"每次Icey( ｰ̀εｰ́ )宝宝给我拍照，都觉得自己再拍大片[笑而不语] 昨天考完跟学校的合影[心] ,这两年真的成长很多[加油]从不后悔自己的选择。感谢这两年的自己和身边的小伙伴[围观],接下来的路也是自己选的。有目标，就能接着向前坚定的走下去[向日葵] ,德智体美劳全面发展[爱你]",2017年11月26日 09:58,FwQfX9XTD,0,,https://weibo.cn/comment/FwQfX9XTD?uid=2194562891&rl=1
1,省钱欧巴,"先领券 10点拍！！,馥佩护手霜拍2件共发12支   ￥只要13  之前5支就14   这次更划算,领卷&拍：, , ,没有了",2017年11月26日 09:26,FwQ3bAiiv,97,1,https://weibo.cn/comment/FwQ3bAiiv?rl=1
,白菜小助手,"【特大款】儿童宝宝测量身高贴自粘可移除 ,5.00 券后 5.9",2017年11月26日 09:58,FwQfV9XAZ,0,,https://weibo.cn/comment/FwQfV9XAZ?uid=5872817560&rl=1
,小阿癫-,[咖啡]这段时间发生了许多猝不及防的事件，让我一度失去了失去了做幼教行业的信心。但是从携程到三原色事件，又让我重燃了对幼教的信心。我们不能改变别人，但是我们能够保证做好自己。[强壮]至少我可以保证在我的视线范围内不会发生这样的事情，我们还是可以给宝宝一个健康快乐积极的幼年生活。我们不能消灭那些魔鬼，但是我们可以用自己的绵薄之力，创造那一点点光芒。[太阳]我会坚持做幼教，坚持做早教。宝宝们不要伤害，宝宝们要的是爱。[爱心],2017年11月26日 09:58,FwQfYnedL,2,,https://weibo.cn/comment/FwQfYnedL?uid=2680901691&rl=1
63,HiCYCYCY,", [星光],这里是一条凡凡的梗的合集,真的很搞笑 哈哈哈哈哈 ,有事没事 看一看 乐一乐 哈哈哈哈哈, , ,下面这张动图我也笑了好久啊,哈哈哈哈哈,这哥们耍帅耍得自己都害羞了 笑了 哈哈哈 ,回复,:凡凡简直太可爱了[允悲],凡凡太萌啦！好喜欢...666,有时候是男朋友的语气，有时候是长辈的口吻，有时候又是调皮的小朋友,回复,:哈哈哈哈[握手][握手],回复,:我也看到过，我也吃醋了[允悲],回复,:哇，我记得那个动图，当时不知道是谁，还小小的吃醋了一下,回复,:是的是的,君姐是助理嘛？,哈哈哈[马头] [马头] [马头] [亲亲][亲亲][亲亲], ,  , 码住。收藏,回复,:我们凡凡太暖了[爱你],某一年的情人节还在机场送过妮妮费列罗  超羡慕～,回复,:[可爱][可爱]",2017年11月21日 11:07,Fw5zd0czn,221,123,https://weibo.cn/comment/Fw5zd0czn?rl=1
,FORwhhhat_,", ,171126 仁川机场入境,满脸疲惫 真的很累吧[失望]这行程也太赶了回去赶紧休息休息吧,cr logo",2017年11月26日,FwPCUbyGW,11,2,https://weibo.cn/comment/FwPCUbyGW?rl=1
2,话不拉几JOJO,", 周末 ,要幸福,你好，你在微博里提到的,已升级为超级话题，进超话和其他小伙伴一起聊聊吧~~戳→ →",2017年11月26日 09:58,FwQfWhdoo,0,,https://weibo.cn/comment/FwQfWhdoo?uid=1812045324&rl=1
,西北大学现代学院微博协会,",宝宝们今天是0~11℃，大家要注意保暖补水哦！",2017年11月26日 09:59,FwQgjCB4u,0,,https://weibo.cn/comment/FwQgjCB4u?uid=2813316697&rl=1
